"goal","dimension","region_id","score"
"FIS","pressures",1,24.25
"FIS","pressures",2,24.25
"FIS","pressures",3,24.25
"FIS","pressures",4,24.25
"FIS","resilience",1,64.11
"FIS","resilience",2,64.11
"FIS","resilience",3,64.11
"FIS","resilience",4,64.11
"FIS","status",0,15
"FIS","status",1,15
"FIS","status",2,15
"FIS","status",3,15
"FIS","status",4,15
"FIS","trend",1,0
"FIS","trend",2,0
"FIS","trend",3,0
"FIS","trend",4,0
"FIS","future",0,16.97
"FIS","future",1,16.97
"FIS","future",2,16.97
"FIS","future",3,16.97
"FIS","future",4,16.97
"FIS","score",0,15.99
"FIS","score",1,15.99
"FIS","score",2,15.99
"FIS","score",3,15.99
"FIS","score",4,15.99
"MAR","pressures",1,36.16
"MAR","pressures",2,36.16
"MAR","pressures",3,36.16
"MAR","pressures",4,36.16
"MAR","resilience",1,78.86
"MAR","resilience",2,78.86
"MAR","resilience",3,78.86
"MAR","resilience",4,78.86
"MAR","status",0,68.16
"MAR","status",1,68.16
"MAR","status",2,68.16
"MAR","status",3,68.16
"MAR","status",4,68.16
"MAR","trend",1,-0.42
"MAR","trend",2,-0.42
"MAR","trend",3,-0.42
"MAR","trend",4,-0.42
"MAR","future",0,58.58
"MAR","future",1,58.58
"MAR","future",2,58.58
"MAR","future",3,58.58
"MAR","future",4,58.58
"MAR","score",0,63.37
"MAR","score",1,63.37
"MAR","score",2,63.37
"MAR","score",3,63.37
"MAR","score",4,63.37
"AO","pressures",1,23.33
"AO","pressures",2,23.33
"AO","pressures",3,23.33
"AO","pressures",4,23.33
"AO","resilience",1,64.25
"AO","resilience",2,64.25
"AO","resilience",3,64.25
"AO","resilience",4,64.25
"AO","status",0,96.39
"AO","status",1,96.39
"AO","status",2,96.39
"AO","status",3,96.39
"AO","status",4,96.39
"AO","trend",1,0
"AO","trend",2,0
"AO","trend",3,0
"AO","trend",4,0
"AO","future",0,100
"AO","future",1,100
"AO","future",2,100
"AO","future",3,100
"AO","future",4,100
"AO","score",0,98.19
"AO","score",1,98.19
"AO","score",2,98.19
"AO","score",3,98.19
"AO","score",4,98.19
"NP","pressures",1,21.62
"NP","pressures",2,21.62
"NP","pressures",3,21.62
"NP","pressures",4,21.62
"NP","resilience",1,70.02
"NP","resilience",2,70.02
"NP","resilience",3,70.02
"NP","resilience",4,70.02
"NP","status",0,7.86
"NP","status",1,7.86
"NP","status",2,7.86
"NP","status",3,7.86
"NP","status",4,7.86
"NP","trend",1,-0.19
"NP","trend",2,-0.19
"NP","trend",3,-0.19
"NP","trend",4,-0.19
"NP","future",0,8.11
"NP","future",1,8.11
"NP","future",2,8.11
"NP","future",3,8.11
"NP","future",4,8.11
"NP","score",0,7.98
"NP","score",1,7.98
"NP","score",2,7.98
"NP","score",3,7.98
"NP","score",4,7.98
"CS","pressures",1,
"CS","pressures",2,
"CS","pressures",3,
"CS","pressures",4,
"CS","resilience",1,61.22
"CS","resilience",2,61.22
"CS","resilience",3,61.22
"CS","resilience",4,61.22
"CS","status",0,82.45
"CS","status",1,82.45
"CS","status",2,82.45
"CS","status",3,82.45
"CS","status",4,82.45
"CS","trend",1,1
"CS","trend",2,1
"CS","trend",3,1
"CS","trend",4,1
"CS","future",0,
"CS","future",1,
"CS","future",2,
"CS","future",3,
"CS","future",4,
"CS","score",0,
"CS","score",1,
"CS","score",2,
"CS","score",3,
"CS","score",4,
"CP","pressures",1,43.11
"CP","pressures",2,43.11
"CP","pressures",3,43.11
"CP","pressures",4,43.11
"CP","resilience",1,61.22
"CP","resilience",2,61.22
"CP","resilience",3,61.22
"CP","resilience",4,61.22
"CP","status",0,82.45
"CP","status",1,82.45
"CP","status",2,82.45
"CP","status",3,82.45
"CP","status",4,82.45
"CP","trend",1,1
"CP","trend",2,1
"CP","trend",3,1
"CP","trend",4,1
"CP","future",0,100
"CP","future",1,100
"CP","future",2,100
"CP","future",3,100
"CP","future",4,100
"CP","score",0,91.23
"CP","score",1,91.23
"CP","score",2,91.23
"CP","score",3,91.23
"CP","score",4,91.23
"TR","pressures",1,52.28
"TR","pressures",2,52.28
"TR","pressures",3,52.28
"TR","pressures",4,52.28
"TR","resilience",1,80.94
"TR","resilience",2,80.94
"TR","resilience",3,80.94
"TR","resilience",4,80.94
"TR","status",0,93.81
"TR","status",1,93.81
"TR","status",2,93.81
"TR","status",3,93.81
"TR","status",4,93.81
"TR","trend",1,-0.05
"TR","trend",2,-0.05
"TR","trend",3,-0.05
"TR","trend",4,-0.05
"TR","future",0,99.3
"TR","future",1,99.3
"TR","future",2,99.3
"TR","future",3,99.3
"TR","future",4,99.3
"TR","score",0,96.55
"TR","score",1,96.55
"TR","score",2,96.55
"TR","score",3,96.55
"TR","score",4,96.55
"LIV","pressures",1,29.79
"LIV","pressures",2,29.79
"LIV","pressures",3,29.79
"LIV","pressures",4,29.79
"LIV","resilience",1,42.96
"LIV","resilience",2,42.96
"LIV","resilience",3,42.96
"LIV","resilience",4,42.96
"LIV","status",0,100
"LIV","status",1,100
"LIV","status",2,100
"LIV","status",3,100
"LIV","status",4,100
"LIV","trend",1,0.28
"LIV","trend",2,0.28
"LIV","trend",3,0.28
"LIV","trend",4,0.28
"LIV","future",0,100
"LIV","future",1,100
"LIV","future",2,100
"LIV","future",3,100
"LIV","future",4,100
"LIV","score",0,100
"LIV","score",1,100
"LIV","score",2,100
"LIV","score",3,100
"LIV","score",4,100
"ECO","pressures",1,27.18
"ECO","pressures",2,27.18
"ECO","pressures",3,27.18
"ECO","pressures",4,27.18
"ECO","resilience",1,64.44
"ECO","resilience",2,64.44
"ECO","resilience",3,64.44
"ECO","resilience",4,64.44
"ECO","status",0,100
"ECO","status",1,100
"ECO","status",2,100
"ECO","status",3,100
"ECO","status",4,100
"ECO","trend",1,0.98
"ECO","trend",2,0.98
"ECO","trend",3,0.98
"ECO","trend",4,0.98
"ECO","future",0,100
"ECO","future",1,100
"ECO","future",2,100
"ECO","future",3,100
"ECO","future",4,100
"ECO","score",0,100
"ECO","score",1,100
"ECO","score",2,100
"ECO","score",3,100
"ECO","score",4,100
"ICO","pressures",1,37.25
"ICO","pressures",2,37.25
"ICO","pressures",3,37.25
"ICO","pressures",4,37.25
"ICO","resilience",1,68.71
"ICO","resilience",2,68.71
"ICO","resilience",3,68.71
"ICO","resilience",4,68.71
"ICO","status",0,46
"ICO","status",1,46
"ICO","status",2,46
"ICO","status",3,46
"ICO","status",4,46
"ICO","trend",1,-0.43
"ICO","trend",2,-0.43
"ICO","trend",3,-0.43
"ICO","trend",4,-0.43
"ICO","future",0,37.57
"ICO","future",1,37.57
"ICO","future",2,37.57
"ICO","future",3,37.57
"ICO","future",4,37.57
"ICO","score",0,41.78
"ICO","score",1,41.78
"ICO","score",2,41.78
"ICO","score",3,41.78
"ICO","score",4,41.78
"LSP","pressures",1,41.91
"LSP","pressures",2,41.91
"LSP","pressures",3,41.91
"LSP","pressures",4,41.91
"LSP","resilience",1,75.26
"LSP","resilience",2,75.26
"LSP","resilience",3,75.26
"LSP","resilience",4,75.26
"LSP","status",0,33.49
"LSP","status",1,33.49
"LSP","status",2,33.49
"LSP","status",3,33.49
"LSP","status",4,33.49
"LSP","trend",1,0.74
"LSP","trend",2,0.74
"LSP","trend",3,0.74
"LSP","trend",4,0.74
"LSP","future",0,53.68
"LSP","future",1,53.68
"LSP","future",2,53.68
"LSP","future",3,53.68
"LSP","future",4,53.68
"LSP","score",0,43.59
"LSP","score",1,43.59
"LSP","score",2,43.59
"LSP","score",3,43.59
"LSP","score",4,43.59
"CW","pressures",1,69.06
"CW","pressures",2,69.06
"CW","pressures",3,69.06
"CW","pressures",4,69.06
"CW","resilience",1,80.94
"CW","resilience",2,80.94
"CW","resilience",3,80.94
"CW","resilience",4,80.94
"CW","status",0,71.01
"CW","status",1,71.01
"CW","status",2,71.01
"CW","status",3,71.01
"CW","status",4,71.01
"CW","trend",1,0.17
"CW","trend",2,0.17
"CW","trend",3,0.17
"CW","trend",4,0.17
"CW","future",0,81.93
"CW","future",1,81.93
"CW","future",2,81.93
"CW","future",3,81.93
"CW","future",4,81.93
"CW","score",0,76.47
"CW","score",1,76.47
"CW","score",2,76.47
"CW","score",3,76.47
"CW","score",4,76.47
"HAB","pressures",1,35.03
"HAB","pressures",2,35.03
"HAB","pressures",3,35.03
"HAB","pressures",4,35.03
"HAB","resilience",1,69.67
"HAB","resilience",2,69.67
"HAB","resilience",3,69.67
"HAB","resilience",4,69.67
"HAB","status",0,89.6
"HAB","status",1,89.6
"HAB","status",2,89.6
"HAB","status",3,89.6
"HAB","status",4,89.6
"HAB","trend",1,0.49
"HAB","trend",2,0.49
"HAB","trend",3,0.49
"HAB","trend",4,0.49
