rgn_id,year,usd
1,2004,1101.923801
1,2005,1145.849001
1,2006,1268.851416
1,2007,1444.492936
1,2008,1728.554416
1,2009,1629.678258
1,2010,1801.407413
1,2011,1971.061828
1,2012,1930.51549
1,2013,2142.968817
2,2004,1478.267241
2,2005,1537.19435
2,2006,1702.206159
2,2007,1937.83507
2,2008,2318.912945
2,2009,2186.267308
2,2010,2416.647651
2,2011,2644.244662
2,2012,2589.850408
2,2013,2874.863576
3,2004,2321.730323
3,2005,2414.279797
3,2006,2673.443303
3,2007,3043.5163
3,2008,3642.027877
3,2009,3433.697888
3,2010,3795.527612
3,2011,4152.985904
3,2012,4067.55562
3,2013,4515.190322
4,2004,10417.94905
4,2005,10833.23229
4,2006,11996.13747
4,2007,13656.71001
4,2008,16342.32042
4,2009,15407.51279
4,2010,17031.09654
4,2011,18635.06503
4,2012,18251.72665
4,2013,20260.33009
5,2004,1530.481694
5,2005,1591.49019
5,2006,1762.330446
5,2007,2006.282098
5,2008,2400.820173
5,2009,2263.489307
5,2010,2502.007004
5,2011,2737.643058
5,2012,2681.327523
5,2013,2976.407753
6,2004,1738.647893
6,2005,1807.954369
6,2006,2002.031209
6,2007,2279.163584
6,2008,2727.36417
6,2009,2571.35445
6,2010,2842.313778
6,2011,3109.999521
6,2012,3046.024312
6,2013,3381.239442
